id,name,weight,status,sport,fantasy_positions,college,player_id,practice_description,rotowire_id,active,position,number,last_name,height,injury_status,injury_body_part,injury_notes,practice_participation,high_school,team,sportradar_id,yahoo_id,years_exp,fantasy_data_id,hashtag,search_last_name,first_name,birth_city,espn_id,birth_date,search_first_name,news_updated,gsis_id,birth_country,birth_state,search_full_name,depth_chart_position,rotoworld_id,depth_chart_order,injury_start_date,stats_id
7607,Michael Carter,201,Active,nfl,['RB'],North Carolina,7607,,15273,True,RB,22,Carter,68,,,,,Navarre (FL),ARI,7f119181-4c9f-4a9f-bccc-357277b64a8d,,4,,#michaelcarter-NFL-ARI-22,carter,Michael,,,1999-05-07,michael,1736140541902,,,,michaelcarter,RB,,4,,
7608,Khalil Herbert,212,Active,nfl,['RB'],Virginia Tech,7608,,15281,True,RB,26,Herbert,69,,,,,American Heritage (FL),IND,02af99e0-3c84-4d4e-937a-a9f29a02323b,,4,,#khalilherbert-NFL-IND-26,herbert,Khalil,,,1998-04-21,khalil,1741822516909,,,,khalilherbert,RB,,2,,
7609,Demetric Felton,190,Active,nfl,['RB'],UCLA,7609,,15266,True,RB,25,Felton,69,,,,,Great Oak (CA),WAS,0752f1c9-fc3e-44bc-b6ad-03f8f7f4191c,,4,,#demetricfelton-NFL-WAS-25,felton,Demetric,,,1998-07-16,demetric,1736373634691,,,,demetricfelton,RB,,6,,
7610,Trey Lance,226,Active,nfl,['QB'],North Dakota State,7610,,15198,True,QB,5,Lance,76,,,,,Marshall Senior (MN),LAC,676a508c-c65f-404a-a2b0-f861a4bfd072,,4,,#treylance-NFL-LAC-5,lance,Trey,,,2000-05-09,trey,1743801308443,,,,treylance,QB,,3,,
7611,Rhamondre Stevenson,227,Active,nfl,['RB'],Oklahoma,7611,,15372,True,RB,38,Stevenson,72,,,,,Centennial (NV),NE,6260e78a-64e2-4f7e-9bf8-39948a17a370,,4,,#rhamondrestevenson-NFL-NE-38,stevenson,Rhamondre,,,1998-02-23,rhamondre,1748469018830,,,,rhamondrestevenson,RB,,2,,
7612,Dee Eskridge,190,Active,nfl,['WR'],Western Michigan,7612,,15461,True,WR,82,Eskridge,69,,,,,Bluffton (IN),MIA,4a76219c-34b8-4cfe-81ab-2bb011368367,,4,,#deeeskridge-NFL-MIA-82,eskridge,Dee,,,1997-03-23,dee,1742013939578,,,,deeeskridge,SWR,,6,,
7613,Jonathan Adams,210,Active,nfl,['WR'],Arkansas State,7613,,15251,True,WR,82,Adams,74,,,,,Jonesboro (AR),,99bcf74b-6733-4658-b918-535021328612,,1,,#jonathanadams-NFL-FA-82,adams,Jonathan,,,1999-01-21,jonathan,1624427703806,,,,jonathanadams,,,,,
7614,Darius Clark,210,Active,nfl,['RB'],Newberry,7614,,15535,True,RB,0,Clark,74,Questionable,Knee,,,St. John's (SC),,b5ba01c4-999b-4a82-9bcd-3540ee60d71e,,1,,#dariusclark-NFL-FA-0,clark,Darius,,,1996-07-06,darius,1631031954828,,,,dariusclark,,,,,
7615,Brian Khoury,245,Active,nfl,['LS'],Carnegie Mellon,7615,,15531,True,LS,46,Khoury,76,,,,,Bettendorf (IA),,737c735a-9ef9-4ddb-9bb9-4f0f5eb00085,,2,,#briankhoury-NFL-FA-46,khoury,Brian,,,1992-07-15,brian,,,,,briankhoury,,,,,
7616,Kai Locksley,202,Active,nfl,['WR'],Texas-El Paso,7616,,15536,True,WR,0,Locksley,75,,,,,Gilman (MD),,9b164aab-6d5e-4459-b479-d04438c9280a,,1,,#kailocksley-NFL-FA-0,locksley,Kai,,,1996-11-17,kai,,,,,kailocksley,,,,,
7617,Matt Ammendola,195,Active,nfl,"['K', 'P']",Oklahoma State,7617,,15543,True,K,16,Ammendola,69,,,,,North Penn (PA),,f6d943d7-3ddb-4054-8796-9febf6026898,,2,,#mattammendola-NFL-FA-16,ammendola,Matt,,,1996-12-11,matt,1702418738467,,,,mattammendola,,,,,
7618,Micah Simon,195,Active,nfl,['WR'],Brigham Young,7618,,15544,True,WR,81,Simon,73,,,,,Bishop Dunne (TX),CAR,3714df7a-a59f-4f0b-8689-0ba0a5ada62a,,1,,#micahsimon-NFL-CAR-81,simon,Micah,,,,micah,1629420311214,,,,micahsimon,,,,,
7619,Mathew Sexton,176,Active,nfl,['WR'],Eastern Michigan,7619,,15546,True,WR,87,Sexton,70,,,,,Clinton (MI),,5981a5e3-b1f6-4bfc-89e7-5df7e9c9e52d,,3,,#mathewsexton-NFL-FA-87,sexton,Mathew,,,1997-10-17,mathew,1718750442705,,,,mathewsexton,,,,,
7620,Jarvis Miller,225,Active,nfl,['LB'],Massachusetts,7620,,15547,True,LB,45,Miller,74,,,,,Suffield (CT),,855f5d4a-91a3-40b0-9e8f-7435ecaf57c1,,1,,#jarvismiller-NFL-FA-45,miller,Jarvis,,,1997-07-29,jarvis,,,,,jarvismiller,,,,,
7621,J.T. Ibe,195,Active,nfl,['DB'],South Carolina,7621,,15550,True,DB,37,Ibe,70,,,,,Mansfield,CAR,47d3d8b8-b0c4-4c4b-84a6-4a6b48975feb,,1,,#jtibe-NFL-CAR-37,ibe,J.T.,,,1996-06-13,jt,1628092510152,,,,jtibe,,,,,
7622,Sammis Reyes,268,Active,nfl,['TE'],Loyola (NO),7622,,15586,True,TE,35,Reyes,79,,,,,North Broward Prep (FL),,3610560c-c2c1-4649-9554-ceca409ae27f,,4,,#sammisreyes-NFL-FA-35,reyes,Sammis,,,1995-10-19,sammis,1724887205956,,,,sammisreyes,,,,,
7623,Darece Roberson,170,Active,nfl,['WR'],Wright State,7623,,15606,True,WR,0,Roberson,70,,,,,Mona Shores (MI),,a275eaf0-f221-4243-9ae1-b91f6c7aa220,,1,,#dareceroberson-NFL-FA-0,roberson,Darece,,,1998-07-29,darece,1630456253513,,,,dareceroberson,,,,,
7624,Carson Williams,240,Inactive,nfl,['TE'],Western Kentucky,7624,,15615,True,TE,86,Williams,77,,,,,Owen County (KY),,7de609d9-4060-4011-941f-21020500cb9e,,1,,#carsonwilliams-NFL-FA-86,williams,Carson,,,,carson,1622758243993,,,,carsonwilliams,,,,,
7625,Joe Tryon-Shoyinka,259,Active,nfl,"['DL', 'LB']",Washington,7625,,15585,True,LB,90,Tryon-Shoyinka,77,,,,,Hazen (WA),CLE,933edc6a-9617-4957-8f64-62a11bc43e6c,,4,,#joetryonshoyinka-NFL-CLE-90,tryonshoyinka,Joe,,,1999-04-30,joe,1741716302456,,,,joetryonshoyinka,LOLB,,2,,
7626,Odafe Oweh,255,Active,nfl,"['DL', 'LB']",Penn State,7626,,15305,True,LB,99,Oweh,77,,,,,Blair Academy (NJ),BAL,232b1ab6-7a50-48a3-b213-681e782d6daa,,4,,#odafeoweh-NFL-BAL-99,oweh,Odafe,,,1998-12-15,odafe,1748467517909,,,,odafeoweh,LOLB,,1,,
7627,Greg Rousseau,266,Active,nfl,['DL'],Miami (FL),7627,,15283,True,DE,50,Rousseau,78,,,,,Champagnat Catholic (FL),BUF,c47a2147-d70d-4874-91b3-8548b26fb3ec,,4,,#gregrousseau-NFL-BUF-50,rousseau,Greg,,,2000-04-05,greg,1741501558153,,,,gregrousseau,LDE,,1,,
7628,Eric Stokes,194,Active,nfl,['DB'],Georgia,7628,,15297,True,CB,22,Stokes,72,,,,,Eastside (GA),LV,35e016e2-c6cd-49c5-b1b5-73f03b81ff4d,,4,,#ericstokes-NFL-LV-22,stokes,Eric,,,1999-03-01,eric,1741764613498,,,,ericstokes,RCB,,2,,
7629,Payton Turner,270,Active,nfl,['DL'],Houston,7629,,15435,True,DE,98,Turner,78,,,,,Westside (TX),DAL,91e004b5-8a40-45cc-8246-a34faca1ee64,,4,,#paytonturner-NFL-DAL-98,turner,Payton,,,1999-01-07,payton,1741730110479,,,,paytonturner,RDE,,3,,
7630,Greg Newsome,192,Active,nfl,['DB'],Northwestern,7630,,15275,True,CB,0,Newsome,72,,,,,IMG Academy (FL),CLE,2303e1eb-fa31-4cfe-b93d-7c2e1b683baa,,4,,#gregnewsome-NFL-CLE-0,newsome,Greg,,,2000-05-18,greg,1749080730959,,,,gregnewsome,RCB,,1,,
7631,Christian Darrisaw,315,Active,nfl,"['OL', 'OT']",Virginia Tech,7631,,15259,True,T,71,Darrisaw,77,Questionable,Knee - ACL + MCL,Surgery,,Riverdale Baptist (MD),MIN,584c0cd5-fe93-40e1-8155-9abcf06d79b0,,4,,#christiandarrisaw-NFL-MIN-71,darrisaw,Christian,,,1999-06-02,christian,1749606615526,,,,christiandarrisaw,OL,,,,
7632,Caleb Farley,197,Active,nfl,['DB'],Virginia Tech,7632,,15169,True,CB,31,Farley,74,,,,,Maiden (NC),,f063865f-624c-45ae-9433-4f9565890665,,4,,#calebfarley-NFL-FA-31,farley,Caleb,,,1998-11-02,caleb,1736447739134,,,,calebfarley,,,,,
7633,Kwity Paye,265,Active,nfl,['DL'],Michigan,7633,,15264,True,DE,51,Paye,75,,,,,Bishop Hendricken (RI),IND,4c52a12f-6745-468e-86d9-977ffa512c4b,,4,,#kwitypaye-NFL-IND-51,paye,Kwity,,,1998-11-19,kwity,1737225342227,,,,kwitypaye,LDE,,1,,
7634,Jamin Davis,234,Active,nfl,['LB'],Kentucky,7634,,15375,True,LB,52,Davis,76,,,,,Long County (GA),NYJ,6484ba1b-2145-46fb-83f7-c38baa3080c0,,4,,#jamindavis-NFL-NYJ-52,davis,Jamin,,,1998-12-12,jamin,1741886728698,,,,jamindavis,MLB,,2,,
7635,Jaelan Phillips,263,Active,nfl,"['DL', 'LB']",Miami (FL),7635,,15263,True,LB,15,Phillips,77,Questionable,Knee - ACL,Surgery,,Redlands East Valley (CA),MIA,2e0122de-812b-44fa-8bf9-084695be95e3,,4,,#jaelanphillips-NFL-MIA-15,phillips,Jaelan,,,1999-05-28,jaelan,1748456716816,,,,jaelanphillips,RILB,,2,,
7636,Alex Leatherwood,312,Active,nfl,"['OL', 'OT']",Alabama,7636,,15450,True,T,65,Leatherwood,77,,,,,Booker T. Washington (FL),,b751192c-daae-4ea6-b4a8-c3639047bc45,,3,,#alexleatherwood-NFL-FA-65,leatherwood,Alex,,,1999-01-05,alex,1717040759267,,,,alexleatherwood,,,,,
7637,Zaven Collins,260,Active,nfl,"['DL', 'LB']",Tulsa,7637,,15288,True,LB,25,Collins,76,,,,,Hominy (OK),ARI,61fda7fc-a8d7-435f-9397-5657662cd6b2,,4,,#zavencollins-NFL-ARI-25,collins,Zaven,,,1999-05-19,zaven,1736988638514,,,,zavencollins,LOLB,,1,,
7638,Alijah Vera-Tucker,308,Active,nfl,"['OG', 'OL']",USC,7638,,15540,True,OL,75,Vera-Tucker,77,,,,,Bishop O'Dowd (CA),NYJ,c76beac1-4908-42a9-8f1b-052aabe1eb61,,4,,#alijahveratucker-NFL-NYJ-75,veratucker,Alijah,,,1999-06-17,alijah,1736109638826,,,,alijahveratucker,OL,,,,
7639,Rashawn Slater,315,Active,nfl,"['OL', 'OT']",Northwestern,7639,,15177,True,T,70,Slater,76,,,,,Clements (TX),LAC,72c54860-db73-4fe1-bbf7-8fe1413c0952,,4,,#rashawnslater-NFL-LAC-70,slater,Rashawn,,,1999-03-26,rashawn,1728845408502,,,,rashawnslater,OL,,,,
7640,Micah Parsons,245,Active,nfl,"['DL', 'LB']",Penn State,7640,,15182,True,LB,11,Parsons,75,,,,,Harrisburg (PA),DAL,b4eab0bf-9e1f-43f8-912f-d33ac517bc46,,4,,#micahparsons-NFL-DAL-11,parsons,Micah,,,1999-05-26,micah,1749049828985,,,,micahparsons,RDE,,1,,
7641,Pat Surtain,202,Active,nfl,['DB'],Alabama,7641,,15403,True,CB,2,Surtain,74,,,,,American Heritage (FL),DEN,5c753156-6ba2-4e25-9fbd-492c69e06ff0,,4,,#patsurtain-NFL-DEN-2,surtain,Pat,,,2000-04-14,pat,1738895154563,,,,patsurtain,LCB,,1,,
7642,Jaycee Horn,200,Active,nfl,['DB'],South Carolina,7642,,15209,True,CB,8,Horn,73,,,,,Alpharetta (GA),CAR,90b71985-5235-4d5a-b95a-405129be496f,,4,,#jayceehorn-NFL-CAR-8,horn,Jaycee,,,1999-11-26,jaycee,1741619107084,,,,jayceehorn,LCB,,1,,
7643,Penei Sewell,335,Active,nfl,"['OL', 'OT']",Oregon,7643,,15188,True,T,58,Sewell,77,,,,,Desert Hills (UT),DET,ad15f429-2d3a-4fad-b378-2ae972a474c6,,4,,#peneisewell-NFL-DET-58,sewell,Penei,,,2000-10-09,penei,1735621220667,,,,peneisewell,OL,,,,
7644,Creed Humphrey,302,Active,nfl,['OL'],Oklahoma,7644,,15431,True,OL,52,Humphrey,76,,,,,Shawnee (OK),KC,a5a9fe33-3879-485e-8d9a-212d295133bd,,4,,#creedhumphrey-NFL-KC-52,humphrey,Creed,,,1999-06-28,creed,1724373656412,,,,creedhumphrey,OL,,,,
7645,Josh Myers,310,Active,nfl,['OL'],Ohio State,7645,,15398,True,OL,71,Myers,77,,,,,Miamisburg (OH),NYJ,1e5595fd-5488-4762-9987-f568eeadecc9,,4,,#joshmyers-NFL-NYJ-71,myers,Josh,,,1998-07-16,josh,1741824016575,,,,joshmyers,OL,,,,
7646,Boogie Basham,274,Active,nfl,['DL'],Wake Forest,7646,,15260,True,DE,54,Basham,75,,,,,Northside (VA),CAR,18eae132-a14e-4de6-bae2-77c9ce8f5864,,4,,#boogiebasham-NFL-CAR-54,basham,Boogie,,,1997-12-16,boogie,1729617903538,,,,boogiebasham,LB,,,,
7647,Pete Werner,242,Active,nfl,['LB'],Ohio State,7647,,15600,True,LB,20,Werner,75,Questionable,Concussion,,,Cathedral (IN),NO,09bdc469-0d82-4bce-8d49-810a44a550da,,4,,#petewerner-NFL-NO-20,werner,Pete,,,1999-06-05,pete,1741710062493,,,,petewerner,LOLB,,1,,
7648,Nick Bolton,237,Active,nfl,['LB'],Missouri,7648,,15286,True,LB,32,Bolton,71,,,,,Lone Star (TX),KC,83ad043c-d1e6-45b3-9e06-3f148538db46,,4,,#nickbolton-NFL-KC-32,bolton,Nick,,,2000-03-10,nick,1741585803898,,,,nickbolton,MLB,,1,,
7649,Dayo Odeyingbo,282,Active,nfl,['DL'],Vanderbilt,7649,,15227,True,DE,55,Odeyingbo,77,,,,,Ranchview (TX),CHI,994f3d7b-1f01-45fe-ba66-4d853d4b09fb,,4,,#dayoodeyingbo-NFL-CHI-55,odeyingbo,Dayo,,,1999-09-24,dayo,1741674061347,,,,dayoodeyingbo,DL,,,,
7650,Dillon Radunz,301,Active,nfl,['OT'],North Dakota State,7650,,15504,True,OL,77,Radunz,78,,,,,Becker (MN),NO,88c9dc8c-2952-4e7c-8677-f29e30d15309,,4,,#dillonradunz-NFL-NO-77,radunz,Dillon,,,1998-03-28,dillon,1742863549730,,,,dillonradunz,OL,,,,
7651,Jeremiah Owusu-Koramoah,221,Active,nfl,['LB'],Notre Dame,7651,,15505,True,LB,6,Owusu-Koramoah,74,PUP,Neck,,,Bethel (VA),CLE,513aad03-6d8b-45cd-96ed-ad0d56e942f4,,4,,#jeremiahowusukoramoah-NFL-CLE-6,owusukoramoah,Jeremiah,,,1999-11-04,jeremiah,1747080335318,,,,jeremiahowusukoramoah,LB,,,,
7652,Sam Cosmi,309,Active,nfl,"['OL', 'OT']",Texas,7652,,15213,True,OL,76,Cosmi,78,Questionable,Knee - ACL,Surgery,,Atascocita (TX),WAS,6ffeb3fd-dd6f-4b03-95a9-da9908005415,,4,,#samcosmi-NFL-WAS-76,cosmi,Sam,,,1999-02-16,sam,1737319853976,,,,samcosmi,OL,,,,
7653,Azeez Ojulari,240,Active,nfl,"['DL', 'LB']",Georgia,7653,,15355,True,LB,52,Ojulari,75,,,,,Marietta (GA),PHI,78af6ab8-1003-423d-b29b-111d8f4d45ad,,4,,#azeezojulari-NFL-PHI-52,ojulari,Azeez,,,2000-06-16,azeez,1742254503354,,,,azeezojulari,LOLB,,3,,
7654,Aaron Banks,325,Active,nfl,['OG'],Notre Dame,7654,,15488,True,OL,65,Banks,77,,,,,El Cerrito (CA),GB,848e4531-e43d-4ae1-a2d8-e0d258fb2c93,,4,,#aaronbanks-NFL-GB-65,banks,Aaron,,,1997-09-03,aaron,1741637708047,,,,aaronbanks,OL,,,,
7655,Asante Samuel,180,Active,nfl,['DB'],Florida State,7655,,15218,True,CB,26,Samuel,70,Questionable,Shoulder,,,St. Thomas Aquinas (FL),,02b08a8b-a3bd-44d1-8930-e6f51b029a22,,4,,#asantesamuel-NFL-FA-26,samuel,Asante,,,1999-10-03,asante,1747840225407,,,,asantesamuel,,,,,
7656,Jackson Carman,322,Active,nfl,['OG'],Clemson,7656,,15366,True,G,76,Carman,77,,,,,Fairfield Senior (OH),MIA,729fbed4-df66-4368-8954-62c3bee79cb3,,4,,#jacksoncarman-NFL-MIA-76,carman,Jackson,,,2000-01-22,jackson,1741896028779,,,,jacksoncarman,OL,,,,
7657,Walker Little,325,Active,nfl,['OT'],Stanford,7657,,15190,True,T,72,Little,79,,,,,Episcopal (TX),JAX,590c9b25-25d4-447e-afa2-1284c95e17a9,,4,,#walkerlittle-NFL-JAX-72,little,Walker,,,1999-04-01,walker,1749254745969,,,,walkerlittle,OL,,,,
7658,Kelvin Joseph,195,Active,nfl,['DB'],Kentucky,7658,,15557,True,CB,21,Joseph,73,,,,,Scotlandville Magnet (LA),,3efde273-cfbe-4485-9ef1-d40ea147f99f,,3,,#kelvinjoseph-NFL-FA-21,joseph,Kelvin,,,1999-11-11,kelvin,1730228757780,,,,kelvinjoseph,,,,,
7659,Tre'von Moehrig,202,Active,nfl,['DB'],TCU,7659,,15340,True,DB,7,Moehrig,74,,,,,Smithson Valley (TX),CAR,c8f74b89-065c-4857-be4e-4fcf897a5bc0,,4,,#trevonmoehrig-NFL-CAR-7,moehrig,Tre'von,,,1999-06-16,trevon,1741631707229,,,,trevonmoehrig,SS,,1,,
7660,Liam Eichenberg,302,Active,nfl,['OT'],Notre Dame,7660,,15545,True,T,74,Eichenberg,78,,,,,Saint Ignatius (OH),MIA,f9093247-ea7a-40ea-a100-bc5103fa5cfd,,4,,#liameichenberg-NFL-MIA-74,eichenberg,Liam,,,1998-01-19,liam,1741907429778,,,,liameichenberg,OL,,,,
7661,Levi Onwuzurike,304,Active,nfl,['DL'],Washington,7661,,15195,True,DE,78,Onwuzurike,75,,,,,Allen (TX),DET,0670801f-0ef3-46b6-ad6b-62475db6b787,,4,,#levionwuzurike-NFL-DET-78,onwuzurike,Levi,,,1998-03-02,levi,1741816816465,,,,levionwuzurike,LDE,,1,,
7662,Richie Grant,200,Active,nfl,['DB'],UCF,7662,,15452,True,DB,24,Grant,72,,,,,Choctawhatchee (FL),SF,3beaed67-ca01-4603-be1f-78abfb6037b5,,4,,#richiegrant-NFL-SF-24,grant,Richie,,,1997-11-09,richie,1741703704083,,,,richiegrant,SS,,2,,
7663,Teven Jenkins,321,Active,nfl,"['OL', 'OT']",Oklahoma State,7663,,15551,True,OL,74,Jenkins,78,,,,,Topeka (KS),CLE,2f995e2b-1e30-4cff-809d-68c0366dda3a,,4,,#tevenjenkins-NFL-CLE-74,jenkins,Teven,,,1998-03-03,teven,1742588436449,,,,tevenjenkins,OL,,,,
7664,Christian Barmore,315,Active,nfl,['DL'],Alabama,7664,,15395,True,DT,90,Barmore,77,,,,,Neumann Goretti (PA),NE,39017237-0575-4984-b784-954a79c2bba2,,4,,#christianbarmore-NFL-NE-90,barmore,Christian,,,1999-07-28,christian,1747350638910,,,,christianbarmore,DL,,,,
7665,Landon Dickerson,332,Active,nfl,['OL'],Alabama,7665,,15426,True,OL,69,Dickerson,78,Questionable,Knee,Surgery,,South Caldwell (NC),PHI,6a904c64-5425-4f6d-b35a-1b72eaa256c6,,4,,#landondickerson-NFL-PHI-69,dickerson,Landon,,,1998-09-30,landon,1739484611520,,,,landondickerson,OL,,,,
7666,Jevon Holland,207,Active,nfl,['DB'],Oregon,7666,,15196,True,DB,8,Holland,73,,,,,Bishop O'Dowd (CA),NYG,30915dd4-f19f-48cd-8425-f2cf29246b66,,4,,#jevonholland-NFL-NYG-8,holland,Jevon,,,2000-03-03,jevon,1741699202176,,,,jevonholland,FS,,1,,
7667,Tyson Campbell,195,Active,nfl,['DB'],Georgia,7667,,15359,True,CB,3,Campbell,73,,,,,American Heritage (FL),JAX,a887ad59-0e4b-4a9a-a7e4-cfd9f42fe7fb,,4,,#tysoncampbell-NFL-JAX-3,campbell,Tyson,,,2000-03-17,tyson,1736541644969,,,,tysoncampbell,RCB,,1,,
7668,Aaron Robinson,195,Active,nfl,['DB'],UCF,7668,,15445,True,CB,33,Robinson,73,Questionable,Knee - ACL + MCL,Surgery,,Deerfield Beach (FL),,e63d2781-66d7-4e29-ae56-292fb282a5ed,,3,,#aaronrobinson-NFL-FA-33,robinson,Aaron,,,1998-11-10,aaron,1722386133943,,,,aaronrobinson,,,,,
7669,Paulson Adebo,192,Active,nfl,['DB'],Stanford,7669,,15399,True,CB,21,Adebo,73,,,,,Mansfield (TX),NYG,054cf859-2cf7-4621-a98e-b440e66508a5,,4,,#paulsonadebo-NFL-NYG-21,adebo,Paulson,,,1999-07-03,paulson,1741628107641,,,,paulsonadebo,LCB,,1,,
7670,Joshua Palmer,210,Active,nfl,['WR'],Tennessee,7670,,15447,True,WR,5,Palmer,73,,,,,St. Thomas Aquinas (FL),BUF,857fcc59-10e8-4194-bd7d-41bc5f72a47f,,4,,#joshuapalmer-NFL-BUF-5,palmer,Joshua,,,1999-09-22,joshua,1741634708632,,,,joshuapalmer,RWR,,3,,
7671,Benjamin St-Juste,200,Active,nfl,['DB'],Minnesota,7671,,15479,True,DB,24,St-Juste,75,,,,,Cegep du Vieux Montreal (CAN),LAC,19dd3c47-6da2-4baa-8f4d-c44c152924f2,,4,,#benjaminstjuste-NFL-LAC-24,stjuste,Benjamin,,,1997-09-08,benjamin,1741819816386,,,,benjaminstjuste,RCB,,1,,
7672,Ernest Jones,230,Active,nfl,['LB'],South Carolina,7672,,15228,True,LB,13,Jones,74,Questionable,Knee,Surgery,,Ware County (GA),SEA,42c12021-abf6-40fa-b989-7ea52d0e7070,,4,,#ernestjones-NFL-SEA-13,jones,Ernest,,,1999-11-22,ernest,1749166238239,,,,ernestjones,LILB,,1,,
7673,Chazz Surratt,233,Active,nfl,['LB'],North Carolina,7673,,15276,True,LB,46,Surratt,74,,,,,East Lincoln (NC),SF,0c9102ea-9fe8-4900-9d33-8eab299cf9ce,,4,,#chazzsurratt-NFL-SF-46,surratt,Chazz,,,1997-02-16,chazz,1748467218199,,,,chazzsurratt,MLB,,3,,
7674,Patrick Jones,264,Active,nfl,['DL'],Pittsburgh,7674,,15232,True,DE,91,Jones,76,,,,,Grassfield (VA),CAR,74013f08-f920-4de7-9740-cc461d84beec,,4,,#patrickjones-NFL-CAR-91,jones,Patrick,,,1998-09-29,patrick,1741672561136,,,,patrickjones,LOLB,,2,,
7675,Wyatt Davis,315,Active,nfl,"['OG', 'OL']",Ohio State,7675,,15194,True,G,50,Davis,76,,,,,St. John Bosco (CA),,b5be5cc8-6947-42c4-aaca-090f06a47e46,,3,,#wyattdavis-NFL-FA-50,davis,Wyatt,,,1999-02-17,wyatt,1717808114489,,,,wyattdavis,,,,,
7676,Malcolm Koonce,250,Active,nfl,['DL'],Buffalo,7676,,15303,True,DE,51,Koonce,75,,,,,Archbishop Stepinac (NY),LV,83436be9-f646-4cb6-94e0-99a939298e3f,,4,,#malcolmkoonce-NFL-LV-51,koonce,Malcolm,,,1998-06-06,malcolm,1748543723993,,,,malcolmkoonce,LDE,,2,,
7677,Divine Deablo,223,Active,nfl,['LB'],Virginia Tech,7677,,15472,True,LB,0,Deablo,75,,,,,Mount Tabor (NC),ATL,f50ae8f1-aebd-4e3d-bbf9-f92921044e72,,4,,#divinedeablo-NFL-ATL-0,deablo,Divine,,,1998-08-17,divine,1741702502589,,,,divinedeablo,LOLB,,1,,
7678,Joseph Ossai,263,Active,nfl,"['DL', 'LB']",Texas,7678,,15507,True,DE,58,Ossai,76,,,,,Oak Ridge (TX),CIN,f46bc3a8-dbcc-4d96-8d6e-50034429de29,,4,,#josephossai-NFL-CIN-58,ossai,Joseph,,,2000-04-12,joseph,1741678862037,,,,josephossai,RDE,,2,,
7679,Alim McNeill,310,Active,nfl,['DL'],North Carolina State,7679,,15522,True,NT,54,McNeill,74,Questionable,Knee - ACL,Surgery,,Sanderson (NC),DET,865d4bf9-5d13-42a6-a8f9-a4e9a93c7375,,4,,#alimmcneill-NFL-DET-54,mcneill,Alim,,,2000-05-11,alim,1743573920413,,,,alimmcneill,LDT,,1,,
7680,Ifeatu Melifonwu,210,Active,nfl,['DB'],Syracuse,7680,,15261,True,CB,26,Melifonwu,75,,,,,Grafton (MA),MIA,8c348caf-34d8-44a8-a781-fee8064ae258,,4,,#ifeatumelifonwu-NFL-MIA-26,melifonwu,Ifeatu,,,1999-05-02,ifeatu,1741702502593,,,,ifeatumelifonwu,FS,,1,,
7681,Baron Browning,240,Active,nfl,"['DL', 'LB']",Ohio State,7681,,15422,True,LB,5,Browning,75,,,,,Kennedale (TX),ARI,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,,4,,#baronbrowning-NFL-ARI-5,browning,Baron,,,1999-02-19,baron,1741585803942,,,,baronbrowning,ROLB,,2,,
7682,Elijah Molden,192,Active,nfl,['DB'],Washington,7682,,15530,True,CB,2,Molden,70,Questionable,Knee - Meniscus,Surgery,,West Linn (OR),LAC,0224c851-7e91-4e93-9bf8-89a8d72c55ef,,4,,#elijahmolden-NFL-LAC-2,molden,Elijah,,,1999-01-30,elijah,1745915730555,,,,elijahmolden,RCB,,2,,
7683,Monty Rice,233,Active,nfl,['LB'],Georgia,7683,,15253,True,LB,45,Rice,72,,,,,James Clemens (AL),NE,587fc996-b54f-48ce-8261-adb50b872ec7,,4,,#montyrice-NFL-NE-45,rice,Monty,,,1999-01-08,monty,1701915052693,,,,montyrice,LILB,,2,,
7684,Jalen Mayfield,319,Active,nfl,"['OL', 'OT']",Michigan,7684,,15175,True,OL,62,Mayfield,77,,,,,Catholic Central (MI),,e2dde73e-9516-4c0a-80c6-8fbf0f47f930,,3,,#jalenmayfield-NFL-FA-62,mayfield,Jalen,,,2000-05-23,jalen,1726609511451,,,,jalenmayfield,,,,,
7685,Brandon Stephens,215,Active,nfl,['DB'],SMU,7685,,15644,True,DB,21,Stephens,73,,,,,Plano (TX),NYJ,c30da9e4-f0d5-472f-9c20-45f2bc7eaa54,,4,,#brandonstephens-NFL-NYJ-21,stephens,Brandon,,,1997-12-29,brandon,1741671961304,,,,brandonstephens,RCB,,1,,
7686,Ambry Thomas,190,Active,nfl,['DB'],Michigan,7686,,15176,True,CB,23,Thomas,72,,,,,Martin Luther King (MI),MIN,7da672ef-7d6f-4162-b3ee-7faa37b0ed95,,4,,#ambrythomas-NFL-MIN-23,thomas,Ambry,,,1999-09-09,ambry,1735069824002,,,,ambrythomas,DB,,,,
7687,Nahshon Wright,199,Active,nfl,['DB'],Oregon State,7687,,15549,True,CB,25,Wright,76,,,,,James Logan (CA),CHI,884b6094-1ebd-4b72-b957-ad33a3ab984f,,4,,#nahshonwright-NFL-CHI-25,wright,Nahshon,,,1998-09-23,nahshon,1744144237928,,,,nahshonwright,DB,,,,
7688,Ronnie Perkins,253,Active,nfl,"['DL', 'LB']",Oklahoma,7688,,15587,True,LB,57,Perkins,75,,,,,Lutheran North (MO),,416e8e41-9e8f-4bc9-9d26-babb37bec884,,3,,#ronnieperkins-NFL-FA-57,perkins,Ronnie,,,1999-09-29,ronnie,1733269511951,,,,ronnieperkins,,,,,
